"date","open","high","low","close"
2020-09-24,10428.63,10537.15,10136.82,10341.68
2020-09-25,10341.69,10795.24,10283.89,10686.94
2020-09-26,10686.93,10820.94,10556.24,10705.84
2020-09-27,10705.84,10799,10620,10671.28
2020-09-28,10671.28,10950,10594.82,10854
2020-09-29,10854,10941.99,10626,10726.99
2020-09-30,10727,10867.54,10635.87,10706.68
2020-10-01,10706.56,10857.47,10665.13,10824.75
2020-10-02,10824.75,10920,10385.02,10490.88
2020-10-03,10490.88,10600,10374,10527.75
2020-10-04,10527.75,10637.35,10498.97,10612.83
2020-10-05,10612.83,10741.63,10570.47,10686.31
2020-10-06,10686.31,10800,10654.96,10711.15
2020-10-07,10711.15,10760,10525,10618.69
2020-10-08,10618.69,10681.87,10563.01,10592.21
2020-10-09,10592.22,10950,10530.41,10894
2020-10-10,10893.99,11491,10864.05,11381.3
2020-10-11,11381.35,11413.66,11215,11350.01
2020-10-12,11350.01,11445,11221,11379.34
2020-10-13,11379.34,11720.01,11172,11452
2020-10-14,11452.21,11557,11300,11415.04
2020-10-15,11415.03,11547.98,11280,11396.83
2020-10-16,11396.82,11617.34,11200,11305.87
2020-10-17,11305.87,11397.18,11212,11344.98
2020-10-18,11344.99,11464.99,11255,11455.4
2020-10-19,11455.4,11535,11398.41,11462.39
2020-10-20,11462.39,11849,11447.23,11735.46
2020-10-21,11735.45,12295,11702.13,12198.15
2020-10-22,12198.14,13217.68,12129.72,12751.55
2020-10-23,12751.54,13185,12700,12883.62
2020-10-24,12883.61,13027.69,12720.08,12924.79
2020-10-25,12924.79,13350,12888,13027.24
2020-10-26,13027.24,13151.51,12895.09,13037.08
2020-10-27,13037.08,13238.81,12765,13144.58
2020-10-28,13144.59,13859.48,13084.72,13664.37
2020-10-29,13664.36,13705.59,12888,13138.87
2020-10-30,13138.87,13669.98,12920.77,13218.96
2020-10-31,13218.96,13740,13147.66,13576.14
2020-11-01,13576.14,14100,13572.4,13792.51
2020-11-02,13792.51,13864,13639.55,13740.99
2020-11-03,13740.99,13741,13195.05,13444.3
2020-11-04,13443.3,14066.11,13404.45,13600.46
2020-11-05,13600.46,14508.25,13569.51,14475.87
2020-11-06,14476.18,15960,14337.45,15733.3
2020-11-07,15731.56,15753.52,15166,15444.41
2020-11-08,15444.33,15583.15,14344.22,14931.53
2020-11-09,14931.71,15650,14848,15303.26
2020-11-10,15303.27,15840,14805.54,15274.74
2020-11-11,15274.75,15499.58,15072.46,15400.51
2020-11-12,15400.5,15965,15363.37,15862.75
2020-11-13,15862.75,16480,15600,16253.3
2020-11-14,16253.31,16357.86,15952.35,16089
2020-11-15,16088.99,16140.99,15670,16030.9
2020-11-16,16030.9,16291.99,15774.72,16235.71
2020-11-17,16235.71,16880,16164.55,16750
2020-11-18,16750,18476.93,16633.37,18063.7
2020-11-19,18063.69,18260,17271.02,17649.94
2020-11-20,17650.03,18404.68,17335.65,18212
2020-11-21,18210,18965.9,18101.05,18669.99
2020-11-22,18670,18907.38,18255.93,18498.31
2020-11-23,18498.31,18683.77,17610.86,18458.13
2020-11-24,18458.12,18766,18018,18369.36
2020-11-25,18369.35,19418.97,18369.35,18975.13
2020-11-26,18975.12,19484.21,17200,17619.9
2020-11-27,17610.92,17620.19,16188,17094.18
2020-11-28,17095.47,17235.7,16438.08,17014.72
2020-11-29,17014.72,17886.21,16865.56,17817.34
2020-11-30,17817.34,18677,17803.78,18623
2020-12-01,18623.05,19863.16,18326.03,19515.63
2020-12-02,19515.62,19888,18001.12,19124.48
2020-12-03,19124.49,19342,18728.38,19208.11
2020-12-04,19208.11,19598,19097.6,19283.94
2020-12-05,19283.94,19447.14,18500,18911.31
2020-12-06,18911.3,19342,18911.3,19230.99
2020-12-07,19230.99,19420.91,18857,19371.3
2020-12-08,19371.24,19386.15,18902.88,19143.1
2020-12-09,19143.1,19168.88,17830,17924.07
2020-12-10,17924.06,18639.57,17650,18335.91
2020-12-11,18335.91,18480,17700.51,17811.95
2020-12-12,17811.96,18400,17572.33,18380.85
2020-12-13,18380.85,19306.27,18308.82,19247.68
2020-12-14,19249.21,19411,18971,19155.8
2020-12-15,19155.8,19570,19028.97,19197.6
2020-12-16,19197.59,19547,19074,19423.96
2020-12-17,19423.95,22488,19370.62,22478.76
2020-12-18,22478.75,23800,21801,23055.98
2020-12-19,23055.98,23285.18,22350,22853.75
2020-12-20,22853.75,24171.47,22750,23628.88
2020-12-21,23628.89,24295,23090,23980
2020-12-22,23979.99,24075.94,21815,22655.83
2020-12-23,22655.82,24050,22353.4,23555.73
2020-12-24,23555.54,24100,22600,23173.38
2020-12-25,23173.38,23827.54,23012.29,23649.82
2020-12-26,23650.99,25039.96,23600,24784.48
2020-12-27,24784.48,27777.82,24562.5,27639.38
2020-12-28,27639.39,28422,25700,27001.31
2020-12-29,27001.32,27500,25880,26435.63
2020-12-30,26436.53,28598.74,26204.99,28386.62
2020-12-31,28389.02,29300,27320,29155.25
2021-01-01,29155.24,29470,27850,29092.83
2021-01-02,29092.84,29820.5,28624.57,29750
2021-01-03,29751.47,34778.11,29473.91,34452.34
2021-01-04,34451.78,34670.41,31505,32068.84
2021-01-05,32068.84,32853.38,28130,30817.77
2021-01-06,30817.78,35766.58,30817.78,34676.4
2021-01-07,34666.8,37700.8,33357.9,36859.85
2021-01-08,36863.04,40365,36300,38930.55
2021-01-09,38929.56,41950,38222,39638.61
2021-01-10,39639.21,41380,39290.86,40978.57
2021-01-11,40978.57,41060,32538,34375.34
2021-01-12,34372.25,36628,30420,36413.6
2021-01-13,36413.6,36499.98,32380,34986.9
2021-01-14,34986.9,38596.92,34017,38198.34
2021-01-15,38199.52,40100,37554.94,38473.08
2021-01-16,38473.07,38780,34408,36574.86
2021-01-17,36565.74,37950,34518.04,34760.9
2021-01-18,34760.91,36852.5,33850,36104.61
2021-01-19,36100.55,37469.83,35400,37168.82
2021-01-20,37167.92,37850,34737,35677.14
2021-01-21,35672.86,35939.12,33400,34624.27
2021-01-22,34624.27,34681.73,28850,30842.45
2021-01-23,30846.59,33826.53,30500,32931.18
2021-01-24,32931.17,33104.94,31390.16,32801.15
2021-01-25,32797.21,33797.96,30900,33346.95
2021-01-26,33347.19,34875,31100,31643.61
2021-01-27,31643.61,32921.88,30837.37,31743.33
2021-01-28,31743.33,31876.63,29241.72,31170.53
2021-01-29,31170.2,34310,30812.26,32266.35
2021-01-30,32266.36,38531.9,32006.91,34046.8
2021-01-31,34046.82,34800,33410.63,33607.98
2021-02-01,33607.68,34427,32171.67,33803.97
2021-02-02,33802.6,34717.27,33133.26,34223.38
2021-02-03,34223.38,36845,34080,36297.57
2021-02-04,36297.58,38288,35511,37843.4
2021-02-05,37843.4,38708.27,36161.95,37653.98
2021-02-06,37659.64,39666,37200,39359.12
2021-02-07,39362.27,40955.51,37923,39030
2021-02-08,39030,39700,37351,39269.95
2021-02-09,39269.78,48142.19,38844.75,47505.4
2021-02-10,47505.39,47928.23,44961.09,46563.69
2021-02-11,46565.11,47310,43727,44700.01
2021-02-12,44700,48985.8,44500,47318.81
2021-02-13,47318.02,48150,46125,46995.72
2021-02-14,46995.01,49404.94,46202.53,48725.18
2021-02-15,48725.18,49707.43,45570.79,47267.06
2021-02-16,47270.5,49998,47003.62,49163.46
2021-02-17,49161.75,51266.09,47750,51112.39
2021-02-18,51116.77,52618.74,50542.3,51901.96
2021-02-19,51901.95,52285,50710.2,51727.08
2021-02-20,51727.09,56609.14,51649.82,55207.92
2021-02-21,55207.93,57700.46,53863.93,56091.76
2021-02-22,56092.02,58352.8,55102.77,56422.92
2021-02-23,56422.23,56623.69,47622,49640.33
2021-02-24,49642.92,51357,44892.56,50090.57
2021-02-25,50090.61,51374.99,48028.18,50395.99
2021-02-26,50395.58,52041.73,44106.78,44973.68
2021-02-27,44986.99,48424.11,44939.19,47158.53
2021-02-28,47153.01,47800,43738.65,44400.83
2021-03-01,44400.83,46796.94,43000,46288.18
2021-03-02,46291.87,50200,46272.1,48331.61
2021-03-03,48331.6,49960,47047.6,49752.97
2021-03-04,49752.97,52640,49010.1,49696.49
2021-03-05,49701.37,50756.23,46300,47380
2021-03-06,47380,49448.93,46418.12,48820.12
2021-03-07,48820.13,50179.17,47070,50052.68
2021-03-08,50041.84,51847.38,49521.2,49755.24
2021-03-09,49755.24,54448,49274.67,53546.9
2021-03-10,53546.89,55813.09,53005,54173.38
2021-03-11,54177.47,57387.69,54032.38,55034.2
2021-03-12,55034.21,58150,54272.82,56670.9
2021-03-13,56670.9,57768,54962.84,57343.7
2021-03-14,57343.7,61844,57126.2,60494.8
2021-03-15,60494.8,61110.53,57253,57789.76
2021-03-16,57789.75,58350,53271.34,55239.81
2021-03-17,55239.81,57189.43,54596.89,55821.01
2021-03-18,55819.23,59561.54,54123.69,58355.15
2021-03-19,58355.14,60129.97,56270.74,57834.04
2021-03-20,57834.04,59468,57499.63,58402.41
2021-03-21,58402.41,59880,56668,56972.68
2021-03-22,56972.68,58113,55450.11,57576.5
2021-03-23,57576.51,58430.73,53000,54161.34
2021-03-24,54166.12,55830.9,53511.39,55464.2
2021-03-25,55464.46,57200,51500,52270.71
2021-03-26,52270.72,53600.9,50427.56,53569.85
2021-03-27,53569.24,55555,52508.19,54950.28
2021-03-28,54950.27,56700.36,53950,56200.66
2021-03-29,56200.66,56559.75,54691.84,55911.99
2021-03-30,55911.99,58405.82,55911.99,58116.17
2021-03-31,58116.16,59800,57500.18,58173.83
2021-04-01,58173.82,59648.52,56769,58817.77
2021-04-02,58817.78,60200,57935.45,59417.63
2021-04-03,59421.21,59685,58428.57,59298.85
2021-04-04,59301.8,59791.72,56388,57614.52
2021-04-05,57614.52,58492.85,56790.57,57250
2021-04-06,57250,59495.24,56777.77,58576.59
2021-04-07,58576.59,59000,57161.86,57850.57
2021-04-08,57850.57,57938.77,55473,57025.71
2021-04-09,57023.63,58419.45,56311.77,58051.42
2021-04-10,58048.7,61500,57669.58,60480.4
2021-04-11,60480.4,60997.18,58374.61,59655.49
2021-04-12,59655.5,61300,59232.52,60711.01
2021-04-13,60711,61415.5,59350.59,61050.99
2021-04-14,61050.99,64854,61046.45,64288.8
2021-04-15,64288.8,64787.98,61301,62842.56
2021-04-16,62842.56,63800,61025,61414.83
2021-04-17,61414.88,62506.05,60000,62114.99
2021-04-18,62114.99,62458.28,50931.3,56180.34
2021-04-19,56184.51,57485.46,53064.66,57323.35
2021-04-20,57323.34,57526.81,53329.96,54410.57
2021-04-21,54410.57,57076.24,54230.38,55304.04
2021-04-22,55304.04,56346.7,52561,54144.99
2021-04-23,54146.01,55521.48,47700,47942.44
2021-04-24,47936,51301.34,47500,49805.2
2021-04-25,49798.96,51000,48657.14,49683.94
2021-04-26,49683.95,53080,46930,52801.37
2021-04-27,52801.37,54933.74,52275,54545.01
2021-04-28,54545,55738,53813.16,54255.98
2021-04-29,54255.98,56428,53482.22,54465.14
2021-04-30,54465.27,54739.43,52330.94,54343.11
2021-05-01,54343.11,58458.07,54051.11,57725.14
2021-05-02,57725.14,58043.01,56171.31,56633.02
2021-05-03,56633.03,58848,56035.25,58787.87
2021-05-04,58787.88,58981.44,54580,55917.97
2021-05-05,55917.98,56637.89,52900,54858.35
2021-05-06,54858.35,58069.82,54679.13,56814.79
2021-05-07,56814.79,58360,55200,55766.34
2021-05-08,55766.33,58650,55570.35,58463.06
2021-05-09,58463.06,59500,57472.95,57965.59
2021-05-10,57965.59,59500,56235.66,58370.17
2021-05-11,58370.17,58593.79,53400,55740.09
2021-05-12,55737.89,58000.01,54766.44,57101.07
2021-05-13,57101.08,57195.5,46000,50879.72
2021-05-14,50879.73,50950,47000,49987.2
2021-05-15,49987.19,51483,48400,48469.28
2021-05-16,48469.71,49697.63,46467,49375.28
2021-05-17,49375.28,49795.89,42196.97,45149.18
2021-05-18,45143.28,45800,42001,45172.7
2021-05-19,45172.69,45662.14,38550,40371.44
2021-05-20,40354.98,40888,30000,39959.68
2021-05-21,39959.67,42451.67,38110,39842.57
2021-05-22,39842.58,41789.4,33488,36269.28
2021-05-23,36266.36,38829,35530,35927.69
2021-05-24,35927.7,36887,31111.01,36645.79
2021-05-25,36645.79,39920,35877.52,38985.06
2021-05-26,38993.91,40755,36419.62,40445.79
2021-05-27,40445.79,40841,37134.27,38275.47
2021-05-28,38275.47,40411.14,36442,36975.93
2021-05-29,36975.65,37338.58,34684,36145.02
2021-05-30,36145,36350,33379,35998.33
2021-05-31,35996.12,36488,34153.84,35850.17
2021-06-01,35850.17,37894.81,35588.08,36831.58
2021-06-02,36831.58,37440,35666,37220
2021-06-03,37219.99,39039.19,36851.45,38634.09
2021-06-04,38634.77,39476,36218.21,36610.29
2021-06-05,36606.8,37925,35555.15,37582.14
2021-06-06,37582.13,37850,34800,36132.57
2021-06-07,36132.52,36900,35222,36139.99
2021-06-08,36139.99,36777.47,32123,32966.7
2021-06-09,32966.7,34512.95,31000,34169.05
2021-06-10,34168.11,37666.11,33808,36962.14
2021-06-11,36962.12,38491,35782,37147.55
2021-06-12,37147.56,37680.4,35000,35289.06
2021-06-13,35289.06,36238,34600.36,35280.02
2021-06-14,35282.02,39800,35171.55,39555.24
2021-06-15,39555.25,41064.05,38820,40365.74
2021-06-16,40367.41,41330,39506.4,40126.87
2021-06-17,40126.87,40260.14,38116.01,39207.36
2021-06-18,39208.67,39559.88,37213,37715.03
2021-06-19,37715.04,38029.99,34803.52,35785.96
2021-06-20,35785.95,36457,35119.21,35637.71
2021-06-21,35637.72,36137.72,32266,33025.5
2021-06-22,33025.5,33577.12,31168,32648.98
2021-06-23,32647.96,34444,28805,33982.26
2021-06-24,33982.26,34881,32286.57,32853.74
2021-06-25,32853.74,35500,32820.61,34283.82
2021-06-26,34281.37,34480,30573.77,30720.37
2021-06-27,30713.54,33499,30151,33283.17
2021-06-28,33291.81,35297.71,32268,35028.69
2021-06-29,35028.69,35448,33862.72,34849.27
2021-06-30,34849.2,36600,34666,35250.54
2021-07-01,35250.54,35333.33,33312.52,33348.3
2021-07-02,33350,33977.04,32699,33358.26
2021-07-03,33358.32,34663.48,32770,34499.54
2021-07-04,34499.53,35727,34250.48,35600.63
2021-07-05,35603.02,35967.85,34000,34256.17
2021-07-06,34257.37,34959.73,33125.55,34874.85
2021-07-07,34874.85,35118.88,33532,34710.38
2021-07-08,34710.4,35059.09,32242.07,32487.57
2021-07-09,32487.56,33310,32077,32910.21
2021-07-10,32902.13,34262,32598,33766.01
2021-07-11,33766.01,34192,33004.78,33508.83
2021-07-12,33508.82,34678.43,33424.84,34281.74
2021-07-13,34281.74,34488.27,32658.34,33180.08
2021-07-14,33180.11,33340,31650.61,31920.01
2021-07-15,31920.01,33185.25,31550,32469.5
2021-07-16,32468.3,32620.31,31133,31774.49
2021-07-17,31779.98,32249.18,31020,31513.64
2021-07-18,31513.64,32435,31250,31712.1
2021-07-19,31712.1,31943,31108.97,31604.33
2021-07-20,31604.32,31669.73,29501,29821.73
2021-07-21,29821.72,30942.42,29278,30817.84
2021-07-22,30817.84,32858,30716.37,32129.75
2021-07-23,32129.74,32915,31708,32490
2021-07-24,32489.99,33934.25,31924.32,33806.5
2021-07-25,33806.49,34785.33,33542.4,34695.51
2021-07-26,34695.51,39799.97,33862.45,38150
2021-07-27,38149.99,40550,36383,37115.11
2021-07-28,37115.1,40350,36969.52,39895.88
2021-07-29,39897.97,40900,38772,39934.62
2021-07-30,39935,40640,39390,39726.01
2021-07-31,39726,42448,38313.23,41540.32
2021-08-01,41540.31,42599,41000.15,41701.26
2021-08-02,41701.25,41948,39250,40104.45
2021-08-03,40104.45,40171.87,37955.52,38593.44
2021-08-04,38593.43,38809,37642.03,37828.84
2021-08-05,37828.84,39969.66,37508.56,38870.59
2021-08-06,38870.58,41350,37332.7,40729.59
2021-08-07,40731,43930.4,40300,43207.89
2021-08-08,43207.89,45310,42446.41,44804.51
2021-08-09,44804.51,45198.27,42779,43800.74
2021-08-10,43800.74,46700,43600.92,45948
2021-08-11,45948,46433.67,44589.46,46349.25
2021-08-12,46349.26,46743.47,44833.4,45243.61
2021-08-13,45243.61,46336,43770,46103.51
2021-08-14,46103.5,47886,45959.9,47616.12
2021-08-15,47616.12,48144,45519,45742.92
2021-08-16,45738.34,48053.83,45500,47309.85
2021-08-17,47309.85,47709.12,45239.45,45947.49
2021-08-18,45947.49,47160,44203.28,44951.32
2021-08-19,44951.31,46000,43927.7,44660.01
2021-08-20,44660.01,47390,44123.65,46833.48
2021-08-21,46833.48,49382.99,46720,48944.23
2021-08-22,48944.22,49757.04,48222,49195.01
2021-08-23,49195.01,50399,48050,50130.05
2021-08-24,50130.05,50500,48776.26,49770.13
2021-08-25,49770.13,49846,47600,48144.58
2021-08-26,48144.58,49352.84,46560.01,46891.75
2021-08-27,46891.75,47665.48,46250,47483.44
2021-08-28,47479.77,49299,46989.48,48950
2021-08-29,48949.03,49632.27,47762.54,48480.1
2021-08-30,48480.11,49385.42,47610.6,47930.4
2021-08-31,47933.16,48696.87,46700,47761.26
2021-09-01,47761.26,48246.11,46512,47171.01
2021-09-02,47171,50450,47111.25,49846.27
2021-09-03,49846.27,50450.13,48316.84,49305.11
2021-09-04,49305.1,51000,49255.57,50187.29
2021-09-05,50187.3,50535.69,49370,49857.14
2021-09-06,49857.14,51994.37,49810,51796.19
2021-09-07,51796.18,52920,50969.33,52344.08
2021-09-08,52344.08,52366.46,42843.05,45080.3
2021-09-09,45075.72,46900,44412.02,46275
2021-09-10,46275.01,47399.97,45599,46160.55
2021-09-11,46160.55,46494.99,44132.29,45043.97
2021-09-12,45043.97,45987.93,44742.06,45357.02
2021-09-13,45357.03,46460,44174,44470.63
2021-09-14,44470.62,46880,43370,45720.02
2021-09-15,45720.03,47470,45678.01,47172.84
2021-09-16,47172.84,48557,47013,48343.52
2021-09-17,48343.52,48356.01,47021.1,47719.73
2021-09-18,47719.73,48843.2,46699.56,48622.01
2021-09-19,48622.01,48824.54,47591.83,48157.7
2021-09-20,48157.7,48333,44444,44824.89
2021-09-21,44830.01,45295,40200,43301.07
2021-09-22,43301.08,43639,39600,42540
2021-09-23,42541.23,44386.6,41841.46,44229.99
2021-09-24,44229.99,45200,43361,44818.46
2021-09-25,44818.46,45075,40675,42372.02
2021-09-26,42369.52,42966.84,40750,41231.34
2021-09-27,41227.07,44350,41037.13,43688.03
2021-09-28,43685.34,44129.28,41650,41775.25
2021-09-29,41777.79,43830,40753.88,43286.88
2021-09-30,43286.88,44836,42697.01,44788.42
2021-10-01,44788.42,48495,44700,47725.01
2021-10-02,47725,48336.59,47088,47895.99
2021-10-03,47896,49228.08,47234.21,47838.54
2021-10-04,47838.54,49799,46891,49476.51
2021-10-05,49476.52,51886.3,49376.06,51449.99
2021-10-06,51450,55750,50382.41,54755.92
2021-10-07,54755.91,54967.97,53357,54829.39
2021-10-08,54829.38,56100,53661.67,54917.55
2021-10-09,54917.56,56074.43,54080,55668.81
2021-10-10,55668.81,57049,54333.85,56789.76
2021-10-11,56789.76,57839.04,55862.78,57342.79
2021-10-12,57342.79,57618.99,53879,54612.61
2021-10-13,54612.6,58532.54,54167.19,57367.3
2021-10-14,57367.3,59998,56818.05,59231.5
2021-10-15,59231.5,62933,58739.17,61733.96
2021-10-16,61733.96,62062.55,60150,60329.54
2021-10-17,60329.54,62695.78,58963,61885.42
2021-10-18,61885.43,62998,59844.45,62297.06
2021-10-19,62297.06,64486,61322.22,63999.97
2021-10-20,63999.98,67000,63697.69,65100.7
2021-10-21,65100.7,66639.74,62000,63371.33
2021-10-22,63371.33,63732.39,60000,60880
2021-10-23,60879.99,61747.64,59562.15,60687.82
2021-10-24,60687.82,62900,59510.63,62660.65
2021-10-25,62660.65,63710.63,62184.01,62432.54
2021-10-26,62432.54,63110,59817.55,59949.93
2021-10-27,59949.99,59953.94,58000,58993.71
2021-10-28,58993.71,62499,57820,60569.05
2021-10-29,60569.81,62980,60420.01,61597.19
2021-10-30,61597.19,62405.3,60673,61362.61
2021-10-31,61362.6,62298,59405,62178.31
2021-11-01,62176.29,62437.74,60322.67,61521.13
2021-11-02,61521.13,64270,61356.45,63394.63
2021-11-03,63394.62,63399.71,60382.76,61853.79
2021-11-04,61853.78,62595.72,60677.01,62128.71
2021-11-05,62128.7,62229.45,60511.01,60790.88
2021-11-06,60790.87,62328.06,60050,61759.87
2021-11-07,61759.87,66342.58,61468.48,65941.89
2021-11-08,65941.88,68524.25,65122,67852.56
2021-11-09,67852.56,68238,66222.4,66426.43
2021-11-10,66426.42,69000,62822.9,65228.4
2021-11-11,65228.41,65600.07,64052,64488.12
2021-11-12,64488.11,64957.97,62278,64029.99
2021-11-13,64029.99,65320,63360.22,64627.58
2021-11-14,64627.58,66200,63576.27,65579.71
2021-11-15,65579.71,66401.82,60293.06,60805.27
2021-11-16,60804.07,61470.41,58553.12,59688
2021-11-17,59691.9,60976,58373,59734.2
2021-11-18,59734.21,59970.82,55600,55987.83
2021-11-19,55987.83,58979.97,55986.05,58380.06
2021-11-20,58380.06,59845,57353,58982.74
2021-11-21,58982.74,60029.76,56766.58,57259.54
2021-11-22,57259.54,59444,55610,56006.74
2021-11-23,56006.74,58009.99,55317,56497.47
2021-11-24,56497.46,58270,55837,57648.89
2021-11-25,57648.9,59398.9,56636.57,56957.86
2021-11-26,56966.32,56966.32,53500,54394.56
2021-11-27,54394.55,55280,53666.6,54515.61
2021-11-28,54515.6,58242.09,53256.64,57515.13
2021-11-29,57512.17,58865.97,55875.55,56510.08
2021-11-30,56510.08,59176.99,56236.54,57163.87
2021-12-01,57163.87,59053.55,55777.77,56810.43
2021-12-02,56810.42,57367.67,56001,56733.69
2021-12-03,56733.7,57600,42000.3,47242.74
2021-12-04,47242.75,49699,46131.71,49289.18
2021-12-05,49289.17,49699.05,47727.21,48412.66
2021-12-06,48412.66,51430,47100,50907.27
2021-12-07,50907.27,51936.33,50039.74,50480.93
2021-12-08,50480.92,51200,48600,50016.89
2021-12-09,50016.86,50016.89,47320,47694.62
2021-12-10,47694.62,50125,46751,48021.76
2021-12-11,48021.75,49699.95,47843.1,49301.21
2021-12-12,49301.2,50777,48430.13,48740.01
2021-12-13,48740.01,49171.57,45672.75,47000
2021-12-14,46999.99,48761,46429.88,48209.51
2021-12-15,48209.51,49500,46547,48712.23
2021-12-16,48712.23,49436.43,46749.55,47007.25
2021-12-17,47007.25,47440.1,45456,46364.08
2021-12-18,46364.09,48074.16,46194.44,47515.09
2021-12-19,47515.09,48300.01,46103,46429.19
2021-12-20,46429.19,48824.16,45558.85,48579.77
2021-12-21,48579.77,49576.13,48265.24,49206.42
2021-12-22,49206.43,49535,47920.42,48129.6
2021-12-23,48129.61,51527.58,48060,50994.75
2021-12-24,50994.75,51810,50384.43,50919.17
2021-12-25,50919.18,51156.23,49600.95,49930.39
2021-12-26,49930.39,51280,49412,50694.83
2021-12-27,50694.83,52088,48657.12,49227.13
2021-12-28,49227.14,49444.46,47313.01,47570.03
2021-12-29,47570.03,48092.1,45900,46980.71
2021-12-30,46980.71,47900,46659.13,47191.09
2021-12-31,47191.08,48548.26,45678,47194.73
2022-01-01,47194.73,47954.63,46715.39,47173.45
2022-01-02,47173.44,47990,46654,47051.37
2022-01-03,47051.36,47570,45696,46550
2022-01-04,46549.99,47557.54,45500,46407.51
2022-01-05,46407.5,47070,42500,43245.25
2022-01-06,43245.26,43581.3,41000,41706.71
2022-01-07,41706.71,42883.47,40610,41913.58
2022-01-08,41913.59,42300,40501,41791.51
2022-01-09,41791.5,42786.7,41200.02,42042.38
2022-01-10,42042.38,42400.01,39650,42211.05
2022-01-11,42212.21,43100,41268.93,42561.67
2022-01-12,42561.66,44322,42508.69,43699.99
2022-01-13,43699.99,44500,42311.22,42660.01
2022-01-14,42660,43448.78,41725.95,43088.12
2022-01-15,43088.12,43800,42555,43202.21
2022-01-16,43202.21,43475,42300,42656.03
2022-01-17,42656.03,42900,41540.42,42061.94
2022-01-18,42065.42,42691,41161.2,41287.1
2022-01-19,41287.1,42559.13,41138.56,42058.31
2022-01-20,42058.31,43505,38220,39134.55
2022-01-21,39136.31,39320,35112.84,35400.02
2022-01-22,35400.01,36192.76,34008,35571.19
2022-01-23,35571.19,36499,34601.01,34888.81
2022-01-24,34887.9,37550,32917.17,36044.01
2022-01-25,36044.01,37974.43,35967.33,37338.59
2022-01-26,37338.6,38919.98,35507.01,36173.87
2022-01-27,36177.17,37500,35538.75,36799.82
2022-01-28,36799.82,38000,36155.01,37836.99
2022-01-29,37836.98,38720.74,37268.44,38244.98
2022-01-30,38244.98,38359.26,36632.61,37121.83
2022-01-31,37121.84,38744,36724,38440.77
2022-02-01,38440.76,39265.2,38000,38284.69
2022-02-02,38282.14,38773.41,36586.95,37024.16
2022-02-03,37024.16,38222,36250,37869.31
2022-02-04,37869.31,41913.69,37290.2,41379.99
2022-02-05,41379.99,41899.54,40843.01,41612.33
2022-02-06,41612.32,43000,41116.56,42723.92
2022-02-07,42723.91,45492,42234.09,44855
2022-02-08,44855,44919.77,42666,43807.75
2022-02-09,43807.75,44799,43181.91,44092.42
2022-02-10,44092.43,45821,42600,43359.25
2022-02-11,43359.24,43920,41688.88,42103.94
2022-02-12,42103.94,43079.49,41700,42412.4
2022-02-13,42412.39,42760,41550.56,42314.42
2022-02-14,42314.42,43781.97,41803.17,43691.57
2022-02-15,43691.57,44751.4,43608.67,44184.2
2022-02-16,44184.19,44376.58,43307,43919.46
2022-02-17,43919.46,44022.36,40073.21,40665.81
2022-02-18,40665.81,40959.88,39450,40263.71
2022-02-19,40263.7,40345.62,38581.1,38796.64
2022-02-20,38796.63,39494.35,38000,39294.07
2022-02-21,39294.06,39362.15,36350,36771.66
2022-02-22,36771.65,38429,36756.53,38151.17
2022-02-23,38151.16,39249.93,34322.28,35312.05
2022-02-24,35312.04,39843,34818.09,38466.24
2022-02-25,38466.25,40348.45,38014.37,39200
2022-02-26,39200,39700,38189.19,38790.93
2022-02-27,38790.92,39855.7,37000,38347.58
2022-02-28,38347.58,44225.84,37934.89,43492.96
2022-03-01,43492.96,44949,42809.98,43973.09
2022-03-02,43973.09,45400,42915.06,43477.05
2022-03-03,43477.04,44101.12,41069.91,41436.98
2022-03-04,41436.98,41904.88,38407.59,39016.73
2022-03-05,39016.74,39693.87,38784.69,39387.57
2022-03-06,39387.56,39387.57,37578.03,37895.24
2022-03-07,37895.24,39547.57,37155,38547.79
2022-03-08,38547.79,41884,38139.84,41791.1
2022-03-09,41791.1,42594.06,38848.48,39238.9
2022-03-10,39238.9,40292.44,38223.6,39132.09
2022-03-11,39132.1,40236.26,38308.83,39104.99
2022-03-12,39104.99,39486.71,38678.22,39089.77
2022-03-13,39089.76,39184.66,37555,39078.92
2022-03-14,39078.91,39947.12,38098.33,38439.5
2022-03-15,38439.5,41718,38254.35,39581
2022-03-16,39581.01,41478.82,39311.53,40726.05
2022-03-17,40726.06,41233.27,40215.59,40570.67
2022-03-18,40570.67,42325.02,40135.04,41610
2022-03-19,41609.99,42400,41575.06,41863.99
2022-03-20,41863.99,41937.99,40467.94,41102.01
2022-03-21,41102,43361,40738.48,42215.94
2022-03-22,42215.95,43199,41751.47,42107.74
2022-03-23,42107.73,43478,41878.82,43077.74
2022-03-24,43077.75,44398.53,42560.46,43904.97
2022-03-25,43904.97,45094.14,43579,44510.07
2022-03-26,44510.07,44950,44140.76,44734.06
2022-03-27,44734.06,47650,44421.46,46989.24
2022-03-28,46989.24,48189.84,46845.98,47344.44
2022-03-29,47344.45,48096.47,46445.42,47384.44
2022-03-30,47384.44,47700.22,46831.81,47160.76
2022-03-31,47160.75,47600,44200,45015.69
2022-04-01,45015.68,47213,44701.01,46584.49
2022-04-02,46584.49,46941.11,45530.92,46363.82
2022-04-03,46363.83,47444.11,45744.77,46173.99
